name_entreprise,name_establishment,creation_date,type_way,address,city,postal_code,gender,first_name,last_name,brewery_status,created_by,last_modification_date,last_modified_by
BRASSERIE DE LA CARDAMINE,BRASSERIE DE LA CARDAMINE,2020-08-01,RUE,DES CRESSONNIERES,CAILLY-SUR-EURE,27490,,,,0,,,
BRASSERIE DE LA CARDAMINE,,2021-12-15,CHE,DES HUSSARDS,CLEF VALLEE D'EURE,27490,,,,0,,,
BRASSERIE DE LA CARDAMINE,,2021-07-01,RUE,DE LA MAIRIE,CAILLY-SUR-EURE,27490,,,,0,,,
,BRASSERIE MARCELLOU,2020-10-01,ROUTE,DU DROIT,SAPOIS,88120,M,VINCENT,MOUGEL,0,,,
GL BREWERY,,2020-09-01,RUE,DE COMBOIRE,ECHIROLLES,38130,,,,0,,,
LE RENARD,,2020-08-20,CHEMIN,DE SAINT ABDON,SAINT-REMEZE,07700,,,,0,,,
LE RENARD,,2020-09-10,RUE,DE LA ROUBERTE,SAINT-REMEZE,07700,,,,0,,,
[ND],[ND],2020-09-07,[ND],[ND],SAINT-REMY,[ND],[ND],[ND],[ND],0,,,
,,2020-09-01,RUE,DU PASTEL,LABASTIDE-BEAUVOIR,31450,M,SERGE,COUYBA,0,,,
CEZARD COMPAGNIE,,2020-08-15,,GRANDE RUE,HEILLECOURT,54180,,,,0,,,
BRASSERIE LE VILLAGE,BRASSERIE OPPIDUM,2020-09-04,COURS,BELFORT,CAPESTANG,34310,,,,0,,,
BRASSERIE DE CEZON,BRASSERIE DE CEZON,2020-09-04,,PELLAN,LANNILIS,29870,,,,0,,,
BRASSERIE DE L'OUEST,,2020-08-19,CHEMIN,CACAO,LA POSSESSION,97419,,,,0,,,
WALPINE,WALPINE,2021-07-01,RUE,DU GUIDOU,SAINT-JEAN-SAINT-NICOLAS,05260,,,,0,,,
BRASSERIE DE MONTLUC,BRASSERIE DE MONTLUC,2020-09-12,RUE,DE LA CLOSE,SAINT-ETIENNE-DE-MONTLUC,44360,,,,0,,,
TER-C,,2020-08-01,CHEMIN,DU GALON BAS,CANET,34800,,,,0,,,
TER-C,LA PINTE HERAULTAISE,2021-09-22,RUE,DU SERVENT,CLERMONT-L'HERAULT,34800,,,,0,,,
LES 3 PROMISES,BRASSERIE LES 3 PROMISES,2020-09-01,PLACE,DE L'EGLISE,NEUVICQ,17270,,,,0,,,
90 BPM BREWING CO.,,2022-12-12,RUE,DES MUREES,AHUY,21121,,,,0,,,
,BRASSERIE DE L ERE LIQUIDE,2024-08-20,ROUTE,DE LA FONTAINE,HENOUVILLE,76840,M,FRANCOIS,AUTAA,0,,,
BRASSERIE LE REFUGE,,2020-09-10,RUE,MAURICE KOECHLIN,HAGUENAU,67500,,,,0,,,
LBBF,,2020-09-14,RUE,LEGENDRE,PARIS,75017,,,,0,,,
BRASSERIE LA RIPOSTE,LA RIPOSTE,2020-09-01,PL,DE LA REPUBLIQUE,CHATELAUDREN-PLOUAGAT,22170,,,,0,,,
,BRASSERIE MORTANIA,2021-07-07,ALLEE,DES PEUPLIERS,MORTAGNE-SUR-SEVRE,85290,M,JOCELYN,GODET,0,,,
[ND],[ND],2020-10-01,[ND],[ND],VORGES,[ND],[ND],[ND],[ND],0,,,
,BLAST N' BEER,2022-10-20,,MARLAC'H,MESLAN,56320,M,SIMON,LEJEUNE,0,,,
,BRASSERIE BAYART,2020-10-01,RUE,DE NOYELLES,BOURS,62550,M,PIERRE-MICHEL,BAYART,0,,,
BRASSERIE LAFAYETTE,BRASSERIE LAFAYETTE,2020-09-15,,LA GRAND FORET,LA CHAPELLE-SUR-CHEZY,02570,,,,0,,,
,BRASSERIE DU QUINT,2020-10-01,RUE,DES VIGNOTTES,BAUME-LES-DAMES,25110,M,AURELIEN,POURCHET,0,,,
,LA LINAROISE,2020-10-01,RUE,DES LINAROIS,LINIERS,86800,M,ROMAIN,POTTIER,0,,,
LA BRASSERIE DU YAB,,2020-07-10,CHEMIN,CABRIS,LES AVIRONS,97425,,,,0,,,
LA BRASSERIE DU YAB,,2023-03-20,IMPASSE,DES GIRIMBELLES,SAINT-DENIS,97400,,,,0,,,
ASSOCIATION DES BRASSEURS AMATEURS DE SAINT MARTIN LA PALLU,,2020-09-21,RTE,DE LENCLOITRE,SAINT-MARTIN-LA-PALLU,86110,,,,0,,,
,LA TRILUX,2020-10-15,ROUTE,DE FERE-EN-TARDENOIS,BELLEU,02200,M,ERIC,PHILIPPE,0,,,
DESTRAL,,2021-03-13,AVENUE,DE LA REPUBLIQUE,TARASCON-SUR-ARIEGE,09400,,,,0,,,
,L'ALTENBIERE,2020-12-01,RUE,DE L'ALTENBERG,DORLISHEIM,67120,M,MARC,RUER,0,,,
,GBC (GHOR BREWING COMPANY),2020-09-25,BOULEVARD,DE PICPUS,PARIS,75012,M,GUILLAUME,ZELKO,0,,,
NEEDLES BEE'R,NEEDLES BEE'R,2020-10-01,RUE,PRINCIPALE,LINDRE-BASSE,57260,,,,0,,,
GIPSY BEER,GIPSY BEER,2020-09-16,RUE,DU MARCHE COMMUN,NANTES,44300,,,,0,,,
WILD BADGERS BREWERY,,2020-10-07,RUE,DES RONDES,SAINTE-MENEHOULD,51800,,,,0,,,
CHRIS BEER CONSULTING,CHAMPS MARMO,2020-10-06,ROUTE,DES CHAMPS MARMO,SEYTROUX,74430,,,,0,,,
LA FINE GUEULE 33,LA FINE GUEULE 33,2020-03-04,ROUTE,DU LAVOIR,SAINT-GERMAIN-DU-PUCH,33750,,,,0,,,
LA BRASSERIE DU 19 JUIN,LA BRASSERIE DU 19 JUIN,2023-07-01,RUE,ROBERT FONTESSE,VESOUL,70000,,,,0,,,
,BRASSERIE PENN SARDIN,2023-01-15,RUE,DU COMMANDANT FERNAND,DOUARNENEZ,29100,M,BASTIEN,CLERMONT,0,,,
,BRASSERIE D'ICI L'AURORE,2020-09-28,,LA PRISE,SAINT-HILAIRE-DE-CHALEONS,44680,F,AURORE,CARLIER,0,,,
ZZBEERS,,2020-09-23,AVENUE,GUSTAVE EIFFEL,GELLAINVILLE,28630,,,,0,,,
[ND],[ND],2020-10-31,[ND],[ND],DEVOLUY,[ND],[ND],[ND],[ND],0,,,
BRASSERIE DES BASSES ALPES,,2020-09-26,CHEMIN,DES ARIGES,VOLX,04130,,,,0,,,
BRASSERIE DES AOUITS,BRASSERIE DES AOUITS,2020-10-12,,SAUX,LOURDES,65100,,,,0,,,
JANANKA BREWERY,,2020-09-26,,LA BISE,FONTCOUVERTE-LA TOUSSUIRE,73300,,,,0,,,
NEUJA,,2020-09-24,AVENUE,DE LA CORNICHE D'OR,SAINT-MANDRIER-SUR-MER,83430,,,,0,,,
NEUJA,,2023-09-01,BOULEVARD,DE CHAMPAGNE,SAINT-MANDRIER-SUR-MER,83430,,,,0,,,
BRASSERIE DIAGONALE,,2020-10-09,RUE,DES PETITES VIGNES,BROUSSY-LE-GRAND,51230,,,,0,,,
[ND],[ND],2022-09-29,[ND],[ND],RIVES DE L'YON,[ND],[ND],[ND],[ND],0,,,
ARTHY,AMENO,2021-01-02,,QUARTIER MORELLES,CAMARET-SUR-AIGUES,84850,,,,0,,,
BRASSERIE DE LA SOMME,BRASSERIE DE LA SOMME,2020-10-28,ROUTE,DE BERNEUIL,DOMART-EN-PONTHIEU,80620,,,,0,,,
RESPEKT,BRASSERIE RESPEKT,2020-12-01,RUE,DES MARAICHERS,ACHERES,78260,,,,0,,,
BRASSERIE MALOU,BRASSERIE MALOU,2020-08-31,RUE,VICTOR HUGO,NEUVILLE-SUR-SAONE,69250,,,,0,,,
[ND],[ND],2020-10-01,[ND],[ND],LUZE,[ND],[ND],[ND],[ND],0,,,
LES 9S BRASSERIE,,2020-12-01,RUE,SAINT PIERRE,MARSEILLE,13005,,,,0,,,
BRASSERIE DE LA MHOTTE,,2020-11-01,,FERME DE LA MHOTTE,SAINT-MENOUX,03210,,,,0,,,
BRASSERIE FLACKATERRE,,2020-10-21,RUE,DE LA GARE,SAINT-ETIENNE-AU-MONT,62360,,,,0,,,
BRASSERIE LA LIBELLULE,,2023-11-20,ROUTE,DE CORBIAC,BERGERAC,24100,,,,0,,,
BRASSERIE DIAOUL,,2020-11-16,,KERMENGUY,LE JUCH,29100,,,,0,,,
VENTOPP,,2020-10-26,ROUTE,DE CARPENTRAS,VILLES-SUR-AUZON,84570,,,,0,,,
,BRASSERIE SAINT GOND,2020-12-08,RUE,CHANTE REINES,BROUSSY-LE-GRAND,51230,M,GREGORY,REMY,0,,,
BRASSERIE DE L'ANE VOLANT,,2020-10-29,ROUTE,DE REPENTI,GONFARON,83590,,,,0,,,
,BRASSERIE DU MAANE,2020-10-30,CHEMIN,DU PETIT HARDOUIN,ROUGEMONTIERS,27350,M,ROBIN,HANOY,0,,,
BRASSERIE BELIER,,2020-10-20,,ZONE ARTISANALE DE FONTALES,SAINT-ANTONIN-NOBLE-VAL,82140,,,,0,,,
[ND],[ND],2020-11-01,[ND],[ND],LES ACHARDS,[ND],[ND],[ND],[ND],0,,,
PHYLUM FUNGI,,2020-10-28,RUE,FRANCIS DE PRESSENSE,SAINT-ETIENNE,42000,,,,0,,,
LA BRASSERIE GRAPHIQUE,LA BRASSERIE GRAPHIQUE,2020-11-16,RUE,PASTEUR,CARANTEC,29660,,,,0,,,
LA BRASSERIE GRAPHIQUE,,2024-02-01,RUE,DES BOURDAINES,PLOUIGNEAU,29610,,,,0,,,
OLDTOOTH BREWERY,,2020-10-19,AVENUE,JULES JULIEN,TOULOUSE,31400,,,,0,,,
,BRASSERIE DU MOUTON ROUGE,2020-11-11,,LA RABELETTE,QUANTILLY,18110,M,ALEXANDRE,THEPIN,0,,,
LES CHAMPS QUI MOUSSENT,LES CHAMPS QUI MOUSSENT,2020-11-17,RUE,MARCEL GAMBIER,LIVAROT-PAYS-D'AUGE,14140,,,,0,,,
MICROBRASSERIE DE MONTCHAT,,2020-12-18,RUE,TRARIEUX,LYON,69003,,,,0,,,
BRASSERIE DE FLAVIGNY,,2021-07-05,,FG SAINT JACQUES,FLAVIGNY-SUR-OZERAIN,21150,,,,0,,,
BARBE MOUSSE,,2020-10-28,RUE,DE LA MOUCHETIERE,SAINT-JEAN-DE-LA-RUELLE,45140,,,,0,,,
VIRAGE SEPT,,2020-12-10,RUE,CLAUDE TERRASSE,L'ARBRESLE,69210,,,,0,,,
,BRASSERIE DU MASSIF,2020-12-01,RUE,JACQUETTE,CHENAY,51140,M,LUCAS,ARFAUX,0,,,
BRASSERIE DE L'AMOUR,,2020-11-23,RUE,MAGENTA,VILLEURBANNE,69100,,,,0,,,
LA GRANGE,,2020-11-18,RUE,DE L'OUSSE,NOUSTY,64420,,,,0,,,
LA CILLYOTTE,,2020-10-06,ROUTE,DE NIZEROLLES,BUSSY,18130,,,,0,,,
LA CINQUIEME FONTAINE,,2021-01-02,RUE,DES FONTAINES,MARGENCEL,74200,,,,0,,,
BRASSERIE DES ALLUMETTES,BRASSERIE DES ALLUMETTES,2020-11-02,RUE,CHARLES SAURIA,LES PONTS-DE-CE,49130,,,,0,,,
[ND],[ND],2020-10-05,[ND],[ND],MARSANNAY-LA-COTE,[ND],[ND],[ND],[ND],0,,,
,MICRO BRASSERIE LA DEBROUILLE,2021-01-01,RUE,DU CHATEAU,LA PORCHERIE,87380,F,MAELIG,LE GUELLEC,0,,,
A MALACELLA,,1900-01-01,RUE,FAVALELLI,BASTIA,20200,,,,0,,,
,EMO,2021-01-01,AVENUE,EDOUARD GRINDA,NICE,06200,M,ERIC,MONTARIOL,0,,,
,FOX HAT CRAFT BREWERY CHAPEAU DE RENARD,2020-12-01,AVENUE,DU MINERVOIS,HOMPS,11200,M,ANDREW,BLAKEY,0,,,
MODELIACUS,,2020-11-18,,GRANDE RUE,MEUILLEY,21700,,,,0,,,
BRASSERIE PYRENEISTE,,2020-12-01,RUE,DU MARQUIS DE TILIERE,PALAU-DE-CERDAGNE,66340,,,,0,,,
,BRASSERIE ARTISANALE DU MONTCELET,2021-01-01,ROUTE,DE LA BARAQUE,VICHEL,63340,M,ARNAUD,DUPARC,0,,,
GRALL MICRO BRASSERIE,PENN AR BATZ - LA PAB,2020-12-18,RUE,NEUVE,ILE-DE-BATZ,29253,,,,0,,,
LA BDZ,LA BDZ,2022-09-01,PLACE,DE LA REPUBLIQUE,MIRAMONT-DE-GUYENNE,47800,,,,0,,,
,BRASSERIE  L'ESCOURCE,2021-01-03,,ZA MOULIN DE HAUT,ESCOURCE,40210,M,MATTHIAS,DESSAUVAGES,0,,,
CRAFTY BEER CLUB,,2020-10-23,ROUTE,DES CHAMPS,MORILLON,74440,,,,0,,,
KOLIBRI,,2021-01-02,AVENUE,DE LA TUILERIE,SOORTS-HOSSEGOR,40150,,,,0,,,
,BRASSERIE LIEREBEM,2020-12-11,ROUTE,DU CAMPING,CADENET,84160,M,LUCIEN,DAZIANO,0,,,
,MICRO-BRASSERIE DE LA VALLEE,2021-01-04,IMPASSE,DES FAYETS,CHASSIGNIEU,38730,M,LOIC,REIJASSE,0,,,
PEPOUZE,PEPOUZE,2020-12-07,IMPASSE,PARC,BUZET-SUR-TARN,31660,,,,0,,,
KOSHO,KOSHO,2022-10-27,ROUTE,DE L'AMBALLON,CHARANTONNAY,38790,,,,0,,,
LE PRESS'BITTER,,2020-10-01,RUE,PRINCIPALE,DAMPIERRE-EN-CROT,18260,,,,0,,,
BIERES DE BRIERE,BRASSERIE ARTISANALE DAMRAZ,2020-12-10,,ZA LE PRE GOVELLIN,HERBIGNAC,44410,,,,0,,,
SAS PIKADILI,PIKADILI,2021-01-02,ROUTE,DE CHAUDFOUR,MANDRAY,88650,,,,0,,,
AR BREIZHER,,2020-11-30,,PA DE L’ESTUAIRE,ARZAL,56190,,,,0,,,
OMB,,2021-01-01,RTE,DU CHAPEAU ROUGE,TETEGHEM-COUDEKERQUE-VILLAGE,59229,,,,0,,,
LA CABANE,,2020-12-18,,Z.A PECH DE RONDOLS,CAYLUS,82160,,,,0,,,
BRASSERIE AUROS,,2021-04-01,ROUTE,D’ALBI,LIVERS-CAZELLES,81170,,,,0,,,
AD LIBITUM,BRASSERIE AD LIBITUM,2020-12-17,RUE,DE LA SABLIERE,ETUZ,70150,,,,0,,,
LA RUSTINE,,2020-12-21,ROUTE,DE COLOMBEY,EPERVANS,71380,,,,0,,,
,LA GLOUTE,2021-01-02,RUE,ALSACE-LORRAINE,BREST,29200,M,GUILLAUME,DONGUY,0,,,
[ND],[ND],2021-01-01,[ND],[ND],CIRY-LE-NOBLE,[ND],[ND],[ND],[ND],0,,,
BRASSERIE X POITOU,,2021-01-15,CHEMIN,DE SAINT-HILAIRE,CHERVES,86170,,,,0,,,
BRASSERIE X POITOU,BRASSERIE X POITOU,2022-04-01,RUE,GAMBETTA,VOUILLE,86190,,,,0,,,
BRASSERIE DE L'ARRIERE-GARDE,,2020-12-19,RUE,PRINCIPALE,LES VILLEDIEU,25240,,,,0,,,
BRASSERIE DE L'ARRIERE-GARDE,,2022-08-17,RUE,PRINCIPALE,LES VILLEDIEU,25240,,,,0,,,
LA MORVAND'ALE,LA MORVAND'ALE,2020-12-15,,,MONTSAUCHE-LES-SETTONS,58230,,,,0,,,
ART&BRE,,2020-12-21,RUE,DURFORT DE DURAS,LAMOTTE-BEUVRON,41600,,,,0,,,
,MICRO BRASSERIE LA HASE,2021-01-11,,GRANDE RUE DE BARROUX,AIRVAULT,79600,M,JEAN-FRANCOIS,TOUPET,0,,,
MOUSS BROTHERS,LE MINISTERE DES BRASSEURS,2021-01-01,RUE,HUMBERT TOMATIS,TOULOUSE,31200,,,,0,,,
LA FAMEUSE FABRIQUE,,2021-06-01,RUE,DE BEZELLES,GAILLAC,81600,,,,0,,,
BRASSERIE ROBICHE,BRASSERIE ROBICHE,2020-12-10,ROUTE,DES CHAMPS DE PIERRE,PARIGNY-LES-VAUX,58320,,,,0,,,
BRASSERIE LA CIG',,2020-12-21,AVENUE,DU LUXEMBOURG,LA SEYNE-SUR-MER,83500,,,,0,,,
LA VACHERIE,,2020-12-23,CHEMIN,DE LA DURANTIERE,LONGES,69420,,,,0,,,
,SPO,2020-12-01,RUE,DE LA GARE,GRIESBACH-AU-VAL,68140,M,SEBASTIEN,POGGIO,0,,,
PICO BRASSERIE DE LA COTIERE,,2020-08-28,RUE,DE BALAN,DAGNEUX,01120,,,,0,,,
BRASSERIE MIR,,2021-01-04,BOULEVARD,EMILE GENEVOIX,ROMAINVILLE,93230,,,,0,,,
BRASSERIE MALT'O'VADROUILLE,BRASSERIE MALT'O'VADROUILLE,2021-01-06,ROUTE,DE CAHORS,CONCORES,46310,,,,0,,,
BRASSERIE RAINON,,2021-02-04,ROUTE,DE THOUIL,VILLEGOUGE,33141,,,,0,,,
BRASSERIE DES GAILLARDS,,2021-01-05,,LE VILLAGE - CHAUFFAYER,AUBESSAGNE,05500,,,,0,,,
BRASSERIE MARL'AISNE,BRASSERIE MARL'AISNE,2021-01-18,FAUBOURG,SAINT-MARTIN,MARLE,02250,,,,0,,,
BRASSERIE DES TERRES BLANCHES,,2020-12-23,RUE,DU ROC ROUGE,MODANE,73500,,,,0,,,
LE BRASSEUR DES ALPILLES,LE BRASSEUR DES ALPILLES,2021-01-01,RTE,D AVIGNON,ST REMY DE PROVENCE,13210,,,,0,,,
LA CHAUFFOUILLARDE,,2020-11-25,ROUTE,DU CHAUFFAUD,VILLERS-LE-LAC,25130,,,,0,,,
OKABEER,OKA CRAFT BEER,2021-01-14,RUE,DES NIDS,PRAYE,54116,,,,0,,,
BRASSERIE VIC,,2021-01-04,,PREIGNES LE VIEUX,VIAS,34450,,,,0,,,
BRASSERIE DU FAYARD,,2021-01-01,RUE,DE L'ARTISANAT,DOUVAINE,74140,,,,0,,,
TRICYCLHOP,,2021-04-01,RUE,COSTES ET BELLONTE,MANTES-LA-JOLIE,78200,,,,0,,,
,BISTRAK,2022-09-01,RUE,KERFAUTRAS,BREST,29200,M,THOMAS,LAOT,0,,,
SOS BIERE,,2021-01-02,RUE,DU MONTCALM,AUZAT,09220,,,,0,,,
CARLSBERG BREWERIES A/S,,2019-01-01,,J.C. JACOBSENS GADE 1,,,,,,0,,,
[ND],[ND],2021-01-11,[ND],[ND],ORMOY-LA-RIVIERE,[ND],[ND],[ND],[ND],0,,,
[ND],[ND],2023-08-04,[ND],[ND],SACLAS,[ND],[ND],[ND],[ND],0,,,
DADDY BREW,DADDY BREW,2021-02-15,RUE,PAUL VAILLANT-COUTURIER,WAZIERS,59119,,,,0,,,
EURL DEVOLUY BREWING CONCEPT,BRASSERIE INTERSTELLAIRE DU DEVOLUY,2021-01-04,,LE COURTIL,LE DEVOLUY,05250,,,,0,,,
,BRASSERIE O' GARAGE,2021-01-25,RUE,ANTOINE BOURDELLE,SAINT-MEDARD-EN-JALLES,33160,M,CHRISTOPHER,GAILLARD,0,,,
BRASSERIE BAKPAKER,BRASSERIE BAKPAKER,2022-01-18,ZONE INDUSTRIELLE,LES AULNAIES,SAINT-SAENS,76680,,,,0,,,
GOSSET BRASSERIE,TRIP-HOP,2021-01-26,QUAI,DES REMPARTS,LISIEUX,14100,,,,0,,,
LOCALE,LOCALE,2021-01-01,PASSAGE,DE L'INDUSTRIE,ISSY-LES-MOULINEAUX,92130,,,,0,,,
DTC BREWING,,2021-01-25,,LES NOES,SAINT-MARS-DE-COUTAIS,44680,,,,0,,,
,BRASSERIE FAGOT,2021-02-01,PASSAGE,DE LA LANDE,REUGNY,37380,M,ROMAIN,PRAT,0,,,
BRASSERIE DE SAINT LAURENT NOUAN,BRASSERIE DE SAINT LAURENT NOUAN,2021-02-01,CHEMIN,DE GRAND CHAMP,SAINT-LAURENT-NOUAN,41220,,,,0,,,
LNK,,2021-02-01,,SAINT HILAIRE,ROIFFE,86120,,,,0,,,
LA BRASSERIE DES COTTEREAUX,LES COTTEREAUX,2021-02-01,ROUTE,DE ROUEN,GAILLON,27600,,,,0,,,
,BRASSERIE LA POTION DU DRUIDE,2021-03-01,RUE,DU TILLEUL,FILLIERES,54560,M,JEAN DAVID,LEBLANC,0,,,
BRASSERIE TERRA,,2021-01-27,RUE,DE LA BILLARDIERE,EPERNON,28230,,,,0,,,
LES TROIS AS,,2021-09-01,RUE,JULES GUESDE,LEVALLOIS-PERRET,92300,,,,0,,,
BIA,NUAGE CRAFT BEER,2021-01-13,IMP,DE TOURETTERIE,BRISSAC LOIRE AUBANCE,49250,,,,0,,,
LA MOUSSE BOURBONNAISE,LA MOUSSE BOURBONNAISE,2021-02-01,ROUTE,DE PARIS,AVERMES,03000,,,,0,,,
,LA JOSUETTE,2021-03-01,ROUTE,DU MAS DE GRANIOU,CIEURAC,46230,M,BENOIT,SOULERY,0,,,
[ND],[ND],2021-02-15,[ND],[ND],BAGNOLES-DE-L'ORNE-NORMANDIE,[ND],[ND],[ND],[ND],0,,,
ULLAGE,,2021-12-15,RUE,LOUIS BLERIOT,LES MUREAUX,78130,,,,0,,,
ULLAGE,,2024-09-01,RUE,DE BRETEUIL,MEDAN,78670,,,,0,,,
LA SERPENTINE,,2021-07-12,RTE,DES PRES,CERESTE-EN-LUBERON,04280,,,,0,,,
COUP DE MOUSSE,,2021-02-02,RUE,EMILE ROMANET,CHAMBERY,73000,,,,0,,,
BRASSERIE SAPRISTI,BRASSERIE SAPRISTI,2021-02-27,RUE,DES TAILLEURS DE PIERRES,SALON-DE-PROVENCE,13300,,,,0,,,
POSTE RESTANTE,QUE D'ALE,2023-04-13,RUE,JEAN PERRIN,MARSSAC-SUR-TARN,81150,,,,0,,,
BRASSERIE ATYPIQUE,,2021-02-01,RUE,DES JARDINS,LURE,70200,,,,0,,,
HAPPY MOUSSE,FURIE DOUCE,2021-05-03,ROUTE,DE MONCOUTANT,CLESSE,79350,,,,0,,,
,BRASSERIE LECHATELLIER,2021-02-09,RUE,PANNETON PROLONGEE,ANGERS,49000,M,ROMAIN,LECHATELLIER,0,,,
MAS DU VERDIER - CAJARC,,2021-02-01,LD,LE VERDIER,CAJARC,46160,,,,0,,,
BRASSERIE ARTISANALE HOODO,,2023-11-22,BOULEVARD,VOLTAIRE,TARARE,69170,,,,0,,,
BLACSTAR,,2021-02-04,RUE,DU MENESTREL,GANGES,34190,,,,0,,,
BRASSERIE DE LA SANNE,,2021-02-09,IMPASSE,DU RENIVET,SALAISE-SUR-SANNE,38150,,,,0,,,
BRASSERIE DE SAINT VIDAL,,2021-02-05,,,SAINT-VIDAL,43320,,,,0,,,
,REBOOT MICROBRASSERIE,2021-03-01,AVENUE,JOHN NUTTALL,FERRIERES-EN-BRIE,77164,M,ROMAIN,SZTERN,0,,,
,LA LOUVE,2021-10-04,LD,LA TRAITIE,LAUTREC,81440,M,HUGO,PLACE,0,,,
BRASSERIE DES 7 COLLINES,"DISTILLERIE DES 7 COLLINES, LIMONADERIE DES 7 COLLINES, DISTILLERIE STEPHANOISE",2021-02-05,RUE,LOUIS-JOSEPH GRAS,SAINT-ETIENNE,42100,,,,0,,,
,KALYBEER,2021-01-01,RUE,LA FONTAINE,SAINT JUNIEN,87200,M,OLIVIER,PIRAUD,0,,,
BRASSERIE AMBIGUS,,2021-03-01,,ZONE ARTISANALE DE LA TREILLE,QUINCIE-EN-BEAUJOLAIS,69430,,,,0,,,
[ND],[ND],2022-11-15,[ND],[ND],BRANTOME EN PERIGORD,[ND],[ND],[ND],[ND],0,,,
BRASSERIE LODEVA,,2021-02-15,AV,DENFERT,LODEVE,34700,,,,0,,,
BRASSERIE DE L'HYDRE,BRASSERIE DE L'HYDRE,2021-01-07,CHEMIN,DE L'EGLISE,ALBIAC,31460,,,,0,,,
BRASSERIE LE 90,,2021-02-02,RUE,DE LA RESISTANCE,BIGNAN,56500,,,,0,,,
BRASSERIE 830,BRASSERIE 830,2021-02-15,RESIDENCE,DU COLOMBIER,CORMEILLES-EN-VEXIN,95830,,,,0,,,
BRASSERIE 830,,2021-03-01,RUE,DE LA REPUBLIQUE,BOISSY-L'AILLERIE,95650,,,,0,,,
,BBANDCO,2021-01-25,RUE,DE LA PROMENADE DES MEIX,VILLAINES-EN-DUESMOIS,21450,M,OLIVIER,BOUCACHARD,0,,,
VIF,"BRASSERIE VIF, VIF",2023-01-01,RUE,DES 3 NOYERS,LADOIX-SERRIGNY,21550,,,,0,,,
LA MAISON BLANCHE,LA MAISON BLANCHE,2021-02-10,RUE,THOMAS EDISON,MACHECOUL-SAINT-MEME,44270,,,,0,,,
,LA MAD' BREWHOUSE,2021-01-11,RUE,BERTHELOT,LA MADELEINE,59110,M,PIERRE-ANDRE,ZIMMERMANN,0,,,
LA BRASSERIE DU COURT CIRCUIT,,2021-02-16,,BORDENEUVE,LAHAGE,31370,,,,0,,,
BRASSERIE DE LA TOUR,,2021-02-19,,RN 6,SAINT-JEAN-DE-SOUDAIN,38110,,,,0,,,
SARL LA BATTEUSE,LA BATTEUSE,2021-03-01,AVENUE,DE L’ERMITAGE,CAUDIES-DE-FENOUILLEDES,66220,,,,0,,,
BRASSERIE DES ALPAGES,,2021-02-17,,PRE REVENAZ,LES CONTAMINES MONTJOIE,74170,,,,0,,,
BRASSERIE DES ALPAGES,,2024-02-05,AVENUE,GEORGES CHARPAK,GIVORS,69700,,,,0,,,
,MICRO-BRASSERIE DU GROS-CHENE,2021-03-01,RUE,DE MONS,LA LONGUEVILLE,59570,M,REMY,CATTEAUX,0,,,
HOPLITES GROUP,,2021-02-26,RUE,DES MERCIERS,SAUVETERRE-DE-ROUERGUE,12800,,,,0,,,
HOPLITES GROUP,,2021-03-01,RUE,DE LA FERE,CHARMES,02800,,,,0,,,
BRASSERIE KINE,,2021-02-26,RUE,NEUVE,OLARGUES,34390,,,,0,,,
[ND],[ND],2021-04-01,[ND],[ND],LANGOLEN,[ND],[ND],[ND],[ND],0,,,
,AVEL,2024-06-10,IMPASSE,DE KERAVEL,DIRINON,29460,M,MATHIEU,GELEBART,0,,,
SOMI,,2022-11-01,RUE,DES ARAMONS,MAUGUIO,34130,,,,0,,,
,BRASSERIE LA CALDEIRA,2021-02-19,ROUTE,DE NAY,BOSDARROS,64290,M,BENOIT,SCHIERL,0,,,
GASPER,GASPER,2022-05-10,RUE,DE BULGARIE,AMIENS,80090,,,,0,,,
L'AGE DE BIERE,L'AGE DE BIERE,2021-03-03,RUE,DE LA FERME DE LARROUQUERE,MONT-DE-MARSAN,40000,,,,0,,,
KRB,,2024-05-22,ROUTE,DES LABOURONS,FLEURIE,69820,,,,0,,,
KRB,,2024-05-16,ROUTE,DU FIEF,CHENAS,69840,,,,0,,,
BRASSERIE DU BRUANT,,2021-03-01,CHEMIN,DE LA CHAPELLE,BURDIGNIN,74420,,,,0,,,
,BONNEFOY ANTHONY,2021-02-15,IMPASSE,DE LA CHANTRE,LAVANS-VUILLAFANS,25580,M,ANTHONY,BONNEFOY,0,,,
BRASSERIE 90,,2023-03-06,RUE,JULES LOBET,VILLERS-SEMEUSE,08000,,,,0,,,
LA BRASSERIE DE L'OUEST GUYANAIS,,2021-01-02,RUE,VICTOR HUGO,SAINT-LAURENT-DU-MARONI,97320,,,,0,,,
LA BRASSERIE DE L'OUEST GUYANAIS,,2023-05-26,LOT,LES MARIPAS,SAINT-LAURENT-DU-MARONI,97320,,,,0,,,
LACA BOIATES,,2021-12-31,AV,ANDRE AMPERE,LA TESTE DE BUCH,33115,,,,0,,,
BRASSERIE LA VIEILLE GISELE,BRASSERIE LA VIEILLE GISELE,2021-03-02,RUE,DE LA CROIX,LASALLE,30460,,,,0,,,
BRASSERIE DES COUSINS,COMPTOIR DES COUSINS,2021-03-10,RUE,DE LA POSTE,SAINT-DIZANT-DU-GUA,17240,,,,0,,,
,PAPA OURS CRAFTBEERS,2021-04-01,RUE,DES COLS VERTS,ANNECY,74000,M,GUILLAUME,SEIXAS,0,,,
